ID,holistic_color,temperature,colorfulness,color_harmony
monochromatic/gray/124733025@N0817384132691.jpg,4.41,0.0,0.0,0.0
monochromatic/lightpink/javi_idle16876103233.jpg,5.29,5.64,4.89,7.23
monochromatic/red/67721796@N0221483618364.jpg,5.44,8.34,9.16,6.85
monochromatic/darkorange/30259634@N0441829847354.jpg,5.71,5.73,4.68,7.24
complementary/yellow_blue/dadafilm28648173564.jpg,6.96,6.12,7.89,8.43
monochromatic/white/lubi6617319756306.jpg,5.41,5.67,4.23,7.86
monochromatic/gray/blackberrylarry24891494701.jpg,5.04,3.45,1.22,6.78
monochromatic/darkgreen/harrydehaan47467043641.jpg,6.72,6.45,5.32,7.89
temperature/a2936-jmac_DSC0529_T.JPG,5.06,2.13,3.56,6.72
monochromatic/gray/lunaryuna18426183571.jpg,6.17,3.72,1.36,7.91
complementary/red_violet/124733025@N0816959319408.jpg,5.65,5.72,9.37,6.82
complementary/yellow_blue/chdxx1196928790.jpg,5.54,4.56,6.73,5.47
monochromatic/gray/160888924@N0526666415247.jpg,5.45,5.67,4.98,6.52
monochromatic/darkorange/nevillewootton32578277143.jpg,5.68,7.34,4.89,8.13
monochromatic/violet/134151760@N0739945455194.jpg,5.48,3.78,5.29,6.14
complementary/red_violet/bspandaphoto21935351194.jpg,5.85,5.87,9.42,6.58
monochromatic/lightblue/49294808@N0541816962660.jpg,5.95,5.23,3.87,6.92
monochromatic/lightpink/beckerhenner17992878992.jpg,6.36,6.78,5.69,7.32
monochromatic/orange/joans_stuff30371919842.jpg,5.57,7.43,6.89,7.21
monochromatic/lightpink/peterdgreenway30120148384.jpg,6.96,7.39,6.84,7.76
monochromatic/green/103689821@N0227495974623.jpg,6.68,5.87,6.42,7.34
monochromatic/darkyellow/107889266@N0746469491475.jpg,5.46,7.23,8.56,8.89
temperature/a3145-_DSC0012_C.jpg,5.12,3.67,2.39,7.58
complementary/orange_yellow/franciscocanario26730575361.jpg,6.03,7.89,6.42,8.15
temperature/a3082-CRW_0184_AS.jpg,5.8,5.75,2.58,6.33
complementary/yellow_green/lucie-averill33956564340.jpg,7.21,7.32,3.28,8.76
monochromatic/yellow/pragadish23562559570.jpg,6.31,6.72,5.13,7.89
monochromatic/blue/122011164@N0416709499794.jpg,5.91,3.27,4.85,6.72
complementary/red_violet/muchlove201640103856611.jpg,4.95,4.56,6.89,3.21
monochromatic/violet/lichtbildidealisten33685333692.jpg,5.83,5.75,8.67,6.42
complementary/green_blue/chrisgold27172427959.jpg,5.54,6.47,4.72,7.65
complementary/red_yellow/geoffrey_white27618190415.jpg,6.51,7.65,9.25,6.4
complementary/red_green/muchlove201637513959770.jpg,5.36,6.57,8.42,3.67
complementary/red_violet/captainfaulkers34798375362.jpg,7.17,7.45,3.68,8.22
complementary/red_yellow/robi785736512684984.jpg,6.32,5.0,6.28,7.46
monochromatic/yellow/cooleyd20378674934.jpg,6.04,6.74,4.31,7.65
monochromatic/violet/25802865@N0832066464174.jpg,5.54,4.32,7.86,6.54
complementary/red_violet/photodaft40032747663.jpg,5.22,5.7,9.83,4.52
temperature/a2819-IMG_4409_S.JPG,5.29,5.48,2.34,6.89
complementary/green_blue/13983694@N0630740043852.jpg,5.8,6.73,5.47,8.22
monochromatic/orange/136442049@N0439680612591.jpg,6.12,7.64,6.27,6.95
complementary/orange_yellow/brizo_the_scot25697780465.jpg,5.15,7.32,2.48,8.65
monochromatic/violet/elem-o16555465859.jpg,6.72,5.29,5.74,7.65
monochromatic/white/m-jiher38943965495.jpg,5.48,4.36,1.42,8.79
monochromatic/red/kmhollandphotography17230947240.jpg,5.17,6.75,7.32,8.14
temperature/a3077-IMG_4837_AS.jpg,5.15,4.23,2.78,6.89
monochromatic/darkgreen/118020084@N0727752521863.jpg,6.02,4.57,6.84,7.92
temperature/a3004-WP_CRW_9572_T.JPG,5.24,3.46,2.84,6.77
complementary/orange_yellow/cwhatphotos36463367903.jpg,7.28,6.75,9.23,7.89
monochromatic/darkorange/59398793@N0326590579989.jpg,6.28,4.56,6.78,7.89
complementary/red_violet/134626867@N0327208683772.jpg,6.24,5.67,7.82,6.54
monochromatic/blue/sue90ca28173484019.jpg,6.41,5.0,8.76,7.34
monochromatic/darkyellow/theotherperspective7830370348100.jpg,6.1,6.75,5.32,7.89
complementary/orange_green/137267257@N0527393516357.jpg,7.01,6.5,4.76,7.84
complementary/yellow_violet/125567240@N0241614321062.jpg,6.11,5.67,7.22,8.43
complementary/yellow_violet/jrrondeau21853889074.jpg,6.26,6.36,8.92,5.47
complementary/red_blue/7384322@N0723662145393.jpg,6.31,7.84,8.16,6.45
complementary/red_orange/tonyworrall38881532404.jpg,5.61,7.26,4.89,8.34
monochromatic/green/49294808@N0532095036320.jpg,6.99,6.47,5.32,7.85
monochromatic/orange/154652194@N0631708118577.jpg,5.57,7.76,6.54,7.23
monochromatic/darkyellow/eggii32626131284.jpg,7.37,6.72,4.38,7.95
complementary/red_green/muchlove201639885578604.jpg,6.29,5.0,9.47,4.69
temperature/a3004-WP_CRW_9572_AS.jpg,5.08,2.37,3.92,5.56
temperature/a3100-jn_20080524_014_S.JPG,5.1,5.12,4.86,6.45
monochromatic/darkgreen/tammydesu29281420810.jpg,5.77,6.78,7.42,8.15
temperature/a3208-kme_604_F.JPG,5.36,4.57,3.72,6.84
monochromatic/lightblue/86494503@N0034400813573.jpg,6.27,5.67,7.34,6.89
monochromatic/lightpink/31878512@N0624732782035.jpg,5.08,7.45,9.24,6.89
complementary/blue_violet/131232151@N0816810219528.jpg,6.51,6.72,8.45,5.33
complementary/orange_violet/russellmarsh19531490815.jpg,7.16,7.84,4.69,8.23
monochromatic/orange/148031671@N0528303658707.jpg,5.7,6.45,8.76,7.32
monochromatic/lightpink/144289236@N0831870824186.jpg,6.45,7.65,3.89,8.57
complementary/yellow_green/147403443@N0835274070831.jpg,5.63,5.67,9.34,7.89
monochromatic/lightblue/eltpics17978970734.jpg,6.3,3.65,2.42,7.58
monochromatic/red/gianlucy35570929034.jpg,6.18,7.23,6.78,8.91
monochromatic/lightblue/itsallgoodamanda47183914801.jpg,5.09,5.76,3.42,7.88
complementary/red_orange/goldenginkgofx45166156851.jpg,6.39,7.32,5.84,6.91
temperature/a3023-jmac_DSC2813_S.JPG,5.39,3.78,5.67,7.42
temperature/a3288-KE_-0049_S.JPG,5.37,6.37,5.92,7.45
temperature/a2934-IMG_3439_C.jpg,5.3,2.37,1.09,7.42
temperature/a3098-kme_444_D.JPG,4.81,2.37,1.51,8.46
monochromatic/lightpink/fotostreams33232269641.jpg,5.47,7.45,8.76,6.32
monochromatic/red/129281764@N0515799134813.jpg,6.02,5.67,6.33,7.89
complementary/blue_violet/132920795@N0417193626847.jpg,5.6,4.32,5.76,6.89
complementary/orange_yellow/phil_howcroft42212678735.jpg,6.01,7.43,8.56,6.12
monochromatic/darkyellow/91468768@N0629327582946.jpg,6.01,7.35,5.68,6.89
complementary/orange_violet/mickspics5322891774614.jpg,6.12,6.38,7.24,4.89
complementary/blue_violet/muchlove201640223368502.jpg,5.42,5.14,7.82,6.47
complementary/orange_violet/yewchan17950307251.jpg,6.45,4.16,6.49,7.38
monochromatic/darkyellow/148444213@N0533634229976.jpg,5.57,5.67,7.32,6.45
complementary/yellow_green/150689779@N0844306238154.jpg,6.02,7.46,8.39,5.67
temperature/a2987-20080708_at_22h33m08__78U9588_AS.jpg,6.18,3.25,2.84,7.63
monochromatic/green/spnunes34032932434.jpg,6.65,6.37,4.22,7.86
temperature/a3053-kme_135_D.JPG,5.24,7.56,2.14,8.67
monochromatic/red/adam_swaine30758957807.jpg,5.59,7.43,6.78,8.22
monochromatic/violet/crowbelle32193283674.jpg,4.8,6.42,8.79,5.63
monochromatic/orange/timpeake25352987494.jpg,5.16,6.72,4.15,8.93
complementary/yellow_green/132902662@N0543323191740.jpg,5.47,5.73,4.89,6.34
monochromatic/darkgreen/fotononstop33750396041.jpg,6.07,6.23,3.86,7.94
temperature/a2830-tc_DSC0702_D.JPG,5.22,6.27,4.92,7.36
complementary/yellow_violet/fjromeo26871964985.jpg,6.36,5.87,4.68,7.32
monochromatic/red/meghimeg3937143979.jpg,5.14,8.43,2.67,7.31
monochromatic/lightblue/astro_paolo36861827950.jpg,4.73,3.42,2.67,7.85
complementary/red_yellow/fsfaruq27956494751.jpg,5.32,5.67,4.23,6.78
monochromatic/yellow/clivejonesoxford21326896249.jpg,6.92,6.84,3.22,7.48
temperature/a3027-NKIM_MG_6282_D.JPG,5.19,4.57,5.22,6.84
monochromatic/yellow/sa_steve3502813596.jpg,5.6,7.43,2.16,8.09
complementary/yellow_violet/dobingdesign34891562780.jpg,7.05,6.35,4.82,7.61
monochromatic/white/39452025@N0043089606211.jpg,5.46,4.56,1.34,8.97
monochromatic/green/darrellg20037621690.jpg,6.52,3.56,2.34,6.78
complementary/green_blue/125407841@N0821592920229.jpg,4.62,7.23,5.89,6.76
complementary/orange_blue/derek_coull__photo23748341926.jpg,7.0,5.24,6.78,8.33
complementary/red_orange/115750956@N0636526844712.jpg,5.86,7.24,3.86,6.79
monochromatic/violet/arichards-gallery47532989081.jpg,5.93,6.43,7.89,8.76
monochromatic/pink/132552108@N0221918159898.jpg,6.03,7.43,8.56,6.89
complementary/red_violet/carmenchase40611314170.jpg,5.07,7.52,6.84,4.27
complementary/green_violet/130813655@N0525562117952.jpg,4.95,6.47,7.83,8.29
monochromatic/blue/krisdelcourte32033428147.jpg,6.5,3.24,4.68,8.37
monochromatic/blue/rogernt28211964158.jpg,5.22,3.25,4.76,6.89
monochromatic/yellow/witoldp25841114131.jpg,6.19,6.72,4.58,7.33
monochromatic/pink/118149022@N0231873302893.jpg,7.44,6.78,5.24,7.93
complementary/yellow_green/155484369@N0334724563940.jpg,5.38,7.82,8.34,6.57
monochromatic/yellow/31611680@N0834705204381.jpg,7.81,6.47,5.89,7.32
complementary/green_blue/97369127@N0428042883261.jpg,6.35,5.28,7.14,6.39
monochromatic/pink/claude2228824064283.jpg,5.82,6.45,6.12,7.58
complementary/green_blue/cuatrok7726941473595.jpg,5.96,5.67,4.54,7.23
complementary/red_yellow/franciscocanario26730575361.jpg,6.03,8.76,6.42,7.89
monochromatic/red/studioferullo37217738696.jpg,5.33,7.34,5.76,6.48
complementary/orange_blue/98333566@N0715897729293.jpg,5.51,6.78,3.42,8.21
complementary/orange_blue/marvindeneke26123835096.jpg,6.17,3.47,7.92,6.58
monochromatic/pink/orbed27453349388.jpg,5.81,8.34,4.56,7.89
temperature/a3148-dgw_107_F.JPG,5.01,3.76,6.42,5.89
complementary/yellow_violet/magnatone40421211733.jpg,5.99,5.63,9.84,6.47
monochromatic/darkorange/maerten16483128956.jpg,6.27,5.74,8.67,6.23
temperature/a2938-_DGW6271_AS.jpg,5.35,5.76,3.42,6.89
complementary/yellow_green/himynameispaolo18224384015127.jpg,6.12,6.72,3.89,7.54
complementary/red_orange/pp12543887501511.jpg,6.06,7.35,4.72,6.89
complementary/yellow_violet/136827798@N0426614490812.jpg,6.65,7.34,8.76,6.85
complementary/yellow_violet/48808868@N0816749927427.jpg,5.16,7.32,9.76,6.48
temperature/a3066-_DGW6324_T.JPG,6.23,4.22,5.78,6.89
monochromatic/lightpink/153875781@N0738153134472.jpg,4.58,6.34,5.78,7.22
monochromatic/darkorange/109794565@N0530862505087.jpg,5.66,6.75,4.68,7.92
complementary/yellow_green/ma8536971682491.jpg,5.56,7.34,4.25,6.18
monochromatic/blue/85829590@N0537592845321.jpg,5.9,1.75,7.28,5.93
monochromatic/yellow/47193820@N0827746002475.jpg,5.3,7.34,5.62,8.46
monochromatic/gray/toruokada16346734948.jpg,5.29,3.27,1.1,5.68
monochromatic/blue/335semi33990920963.jpg,6.32,3.27,4.63,7.86
monochromatic/yellow/annfrau23337112630.jpg,6.02,7.65,3.4,8.25
complementary/yellow_green/147059920@N0533533799642.jpg,6.26,7.65,4.3,6.85
monochromatic/darkgreen/80454089@N0044448677211.jpg,5.27,4.72,2.37,6.14
monochromatic/white/mcham40551536461.jpg,5.19,6.53,4.28,7.65
complementary/blue_violet/145762087@N0628647929676.jpg,5.74,6.37,9.52,4.28
complementary/orange_violet/136331842@N0721387509489.jpg,5.5,7.32,6.45,7.89
monochromatic/green/134385668@N0336102940363.jpg,6.47,5.47,7.63,6.58
monochromatic/darkyellow/lumenscript37752007681.jpg,5.63,6.57,7.43,6.89
monochromatic/blue/mdmho20718027083.jpg,6.04,6.72,7.34,5.89
monochromatic/orange/eggii30369793232.jpg,5.84,8.34,3.72,7.65
temperature/a3304-IMG_4322_AS.jpg,5.97,4.63,6.17,7.42
temperature/a2947-IMG_0123_AS.jpg,6.17,5.73,3.14,6.89
temperature/a3217-Ja_Pe-56_T.JPG,5.35,3.45,2.22,6.78
monochromatic/darkorange/pmvarsa39527121611.jpg,6.35,7.23,6.84,8.56
monochromatic/white/chaitanyadphotography17013535350.jpg,5.19,0.0,0.0,10.0
complementary/red_green/azalicja27851015127.jpg,6.39,5.67,4.32,6.89
complementary/red_blue/resatkuleli20676142615.jpg,7.27,7.63,4.19,8.72
monochromatic/yellow/john_6416768476444.jpg,4.87,5.56,2.78,7.1
complementary/green_violet/manohar_auroville41092190591.jpg,6.25,6.15,7.42,7.89
monochromatic/green/13501450@N0719603675081.jpg,5.8,6.72,4.89,7.33
temperature/a2818-kme_516_S.JPG,5.0,2.73,2.14,6.87
monochromatic/white/th3ch0s3n0n319383789163.jpg,5.67,5.46,2.73,7.38
complementary/red_blue/gert557512641358.jpg,6.54,4.72,2.56,7.33
temperature/a2861-IMG_4397_T.JPG,6.87,3.27,4.59,7.86
complementary/red_blue/ccgd27985299275.jpg,5.87,6.34,4.89,7.23
monochromatic/red/brooksbos30222743626.jpg,4.42,6.37,7.92,5.86
complementary/red_green/132183117@N0217184709870.jpg,6.51,7.23,8.56,6.49
temperature/a3126-DSC_0046-1_AS.jpg,5.9,3.42,2.76,6.89
monochromatic/black/alexgan21092895780.jpg,6.15,4.72,9.33,6.89
monochromatic/orange/bbalaji6803159866.jpg,6.66,6.45,7.89,6.73
complementary/orange_violet/derek13836478855692.jpg,5.45,4.37,5.84,6.93
complementary/red_blue/139405518@N0633770193393.jpg,6.16,7.34,8.46,6.89
complementary/yellow_violet/154101512@N0641617590940.jpg,6.29,6.72,3.58,7.85
complementary/yellow_blue/muchlove201639518474644.jpg,4.62,5.23,9.87,3.46
monochromatic/red/95123291@N0231600019017.jpg,6.47,8.45,6.32,7.89
monochromatic/gray/satiti3323611522526.jpg,5.89,3.85,2.14,7.32
complementary/red_violet/134864407@N0421509035552.jpg,7.75,5.68,8.49,6.22
complementary/red_blue/154337557@N0634134768403.jpg,6.84,5.67,8.42,6.89
monochromatic/orange/14050906@N0628715743193.jpg,6.07,8.67,6.54,9.11
monochromatic/gray/126960628@N0322554630501.jpg,6.39,5.12,7.85,6.9
complementary/yellow_green/sjw_pics28823889460.jpg,5.76,6.75,4.32,7.89
monochromatic/black/cwhatphotos20935004440.jpg,6.08,2.05,3.48,7.93
monochromatic/darkorange/jannerboy6230853884323.jpg,6.82,6.78,4.22,7.65
temperature/a2823-NKIM_MG_6611_S.JPG,5.85,5.28,3.62,7.45
monochromatic/darkorange/149723588@N0337625357950.jpg,5.64,7.34,5.87,8.22
monochromatic/darkgreen/robk518159341943.jpg,4.85,6.57,8.21,7.34
monochromatic/yellow/32393851@N0531382111223.jpg,6.28,6.27,7.84,5.38
temperature/a2881-20070514_162430__MG_7345_AS.jpg,6.22,4.75,3.42,7.89
monochromatic/darkyellow/95575314@N0619945003875.jpg,6.59,7.42,4.87,8.19
monochromatic/lightblue/georgepapaki25873423860.jpg,6.07,6.45,7.32,8.19
monochromatic/darkorange/moysatos17274552381.jpg,5.15,6.58,7.32,8.45
temperature/a2949-IMG_3951_C.jpg,5.81,4.56,3.74,6.21
monochromatic/darkyellow/jaybeepea16881705016.jpg,6.03,6.73,4.56,7.89
monochromatic/darkorange/gert5528148563269.jpg,5.64,6.73,8.44,5.67
complementary/yellow_blue/128166644@N0216343655993.jpg,5.69,5.67,8.43,6.21
monochromatic/green/nobody_lv39309941680.jpg,5.05,8.56,7.34,6.89
complementary/orange_violet/suzy_walker31062489734.jpg,5.63,6.37,3.21,7.95
monochromatic/violet/vytenisjurevicius34390276235.jpg,5.19,6.47,4.78,7.35
monochromatic/darkorange/jrrondeau40656427490.jpg,6.2,7.56,4.33,6.89
complementary/red_violet/photodaft46273233444.jpg,5.85,6.43,7.89,5.56
monochromatic/darkorange/hayashina46006209745.jpg,5.65,4.73,5.26,6.84
monochromatic/black/129151587@N0516135377463.jpg,5.56,5.46,8.79,6.32
complementary/green_violet/143321258@N0643783559645.jpg,6.03,5.16,9.47,6.32
monochromatic/green/skydiver_hh6062875710.jpg,5.59,3.72,2.19,7.85
monochromatic/orange/agapanthus30688209141.jpg,5.91,7.23,8.56,7.89
monochromatic/white/theexpendables22010322762.jpg,5.29,0.0,1.0,10.0
complementary/red_orange/49729364@N0531015204662.jpg,5.23,7.34,5.67,8.21
complementary/orange_blue/131504046@N0316843190368.jpg,6.23,3.62,6.47,7.93
monochromatic/lightblue/94274459@N0739547131281.jpg,4.8,6.79,3.52,7.43
complementary/orange_green/twoscooters1413265706.jpg,4.01,6.45,5.27,7.34
temperature/a3041-_DGW6232_C.jpg,6.43,6.25,3.79,7.42
temperature/a3082-CRW_0184_D.JPG,5.88,5.46,3.22,6.78
complementary/red_blue/124733025@N0816984641361.jpg,6.88,6.5,8.76,7.42
complementary/red_orange/126478940@N0226511450513.jpg,6.39,7.68,5.92,6.47
monochromatic/red/130602569@N0318464160515.jpg,5.36,6.28,4.12,7.85
complementary/orange_yellow/navis0636759700026.jpg,6.5,6.47,7.68,8.54
monochromatic/orange/58496988@N0243073389870.jpg,6.35,7.23,5.87,8.46
temperature/a3277-NKIM_MG_6727_S.JPG,5.49,7.24,3.68,5.92
temperature/a2886-IMG_6623_D.JPG,5.22,5.73,3.89,6.42
monochromatic/gray/marcbarrot32687728878.jpg,5.92,3.67,2.58,7.34
complementary/orange_green/clived10036967880624.jpg,5.6,5.75,8.34,6.21
complementary/orange_green/lyubovlove23691300190.jpg,5.9,7.34,8.76,6.48
monochromatic/black/hot-ice6333496920246.jpg,4.86,2.34,1.09,7.62
temperature/a3234-IMG_1640_D.JPG,6.13,5.23,2.17,6.89
monochromatic/lightblue/147501246@N0747612164381.jpg,6.76,5.34,7.65,6.77
monochromatic/violet/dingoshoes24204152462.jpg,5.57,4.36,5.92,7.84
monochromatic/darkorange/reinardina30721540082.jpg,5.22,7.34,6.58,8.21
complementary/blue_violet/kandyzone19415476275.jpg,5.47,4.56,5.78,6.89
monochromatic/darkyellow/robhuntley22134986383.jpg,5.31,7.43,4.56,8.12
monochromatic/gray/crunchmeister30683105056.jpg,6.17,3.45,2.78,7.24
complementary/orange_violet/muchlove201636864764363.jpg,4.94,6.43,4.89,3.26
monochromatic/orange/37348193@N0820226201481.jpg,7.52,6.78,7.42,8.65
monochromatic/gray/dalezentner43725473050.jpg,5.47,5.24,6.85,7.93
monochromatic/darkorange/wipeoutdave29495498467.jpg,6.19,7.25,5.62,8.97
monochromatic/red/deus7717237324356.jpg,5.48,6.78,4.32,7.89
monochromatic/yellow/petehendy17095264937.jpg,6.03,5.67,8.34,6.89
monochromatic/orange/georgepapaki26053864982.jpg,6.96,7.46,4.32,8.27
temperature/a3181-DSC_0144_S.JPG,4.76,3.75,2.34,6.89
monochromatic/white/blende4020199789634.jpg,4.66,6.47,7.85,5.92
temperature/a3186-kme_359_F.JPG,4.72,3.27,2.65,7.92
temperature/a3129-jmac_DSC3926_D.JPG,5.68,5.22,2.76,6.39
complementary/red_orange/lukebray35162998732.jpg,6.26,7.24,7.86,8.39
monochromatic/yellow/agapanthus44603346342.jpg,6.65,7.86,5.21,6.48
monochromatic/darkyellow/cardphoto17445588992.jpg,7.55,7.32,6.85,8.46
temperature/a3184-kme_597_F.JPG,5.3,3.27,4.86,6.65
temperature/a2853-IMG_2515_D.JPG,5.67,5.87,3.42,7.19
monochromatic/darkyellow/91655526@N0244813947654.jpg,6.14,7.43,5.67,8.21
monochromatic/orange/paulsmeets32537911717.jpg,5.38,5.67,8.49,7.31
complementary/red_green/muchlove201640695467511.jpg,4.62,5.0,9.76,1.38
monochromatic/darkyellow/115331007@N0822958265791.jpg,6.29,7.34,6.21,8.54
monochromatic/violet/154239517@N0336185210834.jpg,6.1,5.67,8.24,7.13
monochromatic/green/stefanbayer36940058226.jpg,5.74,6.45,3.78,8.21
monochromatic/green/93289395@N0321455398261.jpg,5.97,6.37,8.92,7.54
complementary/blue_violet/muchlove201637066903903.jpg,5.32,4.32,3.87,6.54
complementary/green_blue/andyp1332556661582.jpg,5.45,6.35,5.42,6.89
complementary/red_orange/134864272@N0233706820166.jpg,6.51,7.63,4.26,7.12
complementary/green_blue/muchlove201625338449027.jpg,4.88,5.0,9.27,2.1
complementary/yellow_violet/127836968@N0818793873783.jpg,6.18,6.78,3.45,7.23
monochromatic/blue/tkalamaras28339733486.jpg,5.72,6.75,5.21,7.34
temperature/a3097-_I2E6927_S.JPG,5.49,6.25,2.78,7.1
temperature/a3028-_DSC7427_F.JPG,5.67,3.5,4.22,6.75
monochromatic/darkyellow/138603790@N0330428579900.jpg,5.67,8.45,5.67,6.89
complementary/orange_blue/bautisterias43081108062.jpg,6.97,7.45,3.12,6.78
temperature/a3174-JI2E5629_C.jpg,5.68,5.67,2.34,7.22
temperature/a2830-tc_DSC0702_C.jpg,5.17,4.59,3.27,6.84
complementary/orange_green/kevinpendragon33720210548.jpg,6.02,6.72,4.89,7.33
monochromatic/violet/88091269@N0224025880115.jpg,6.56,5.47,6.89,7.74
complementary/orange_yellow/51873088@N0433402354215.jpg,7.01,8.32,4.76,7.89
monochromatic/darkyellow/165748684@N0442857623984.jpg,6.83,7.23,5.89,8.46
monochromatic/orange/24842334@N0736714645234.jpg,7.3,6.78,4.22,7.89
temperature/a2869-dgw_111_T.JPG,5.76,4.56,5.34,7.68
monochromatic/white/113855704@N0528070735627.jpg,6.01,6.78,7.54,8.23
monochromatic/lightblue/archer1036825655590.jpg,5.09,3.59,2.17,7.42
complementary/red_green/_ben_collins20848454843.jpg,5.06,7.23,9.87,2.46
monochromatic/orange/pollylew26332287318.jpg,6.36,7.25,4.89,8.67
temperature/a2869-dgw_111_D.JPG,5.41,5.43,4.32,6.78
monochromatic/darkorange/ironfistcederquist30481900792.jpg,6.84,7.89,5.34,8.43
complementary/yellow_violet/muchlove201640554241882.jpg,4.7,5.36,9.87,4.02
monochromatic/blue/152747743@N0735912331646.jpg,5.38,4.36,7.22,5.89
monochromatic/red/photovil44930493535.jpg,5.88,6.47,8.34,7.21
monochromatic/darkorange/salvatorecrifo32366984311.jpg,5.42,4.73,3.59,6.84
monochromatic/darkyellow/njj00133692083146.jpg,6.25,7.35,3.14,6.58
monochromatic/orange/124926717@N0834721599395.jpg,6.12,7.43,4.86,8.27
complementary/yellow_green/tonyworrall29966358448.jpg,4.58,5.23,3.76,6.89
complementary/yellow_blue/9550033@N0439462746720.jpg,6.16,5.67,2.14,7.89
complementary/yellow_blue/taurusfurens29364415971.jpg,6.23,6.75,2.87,7.24
complementary/orange_yellow/132902662@N0543323191740.jpg,5.47,5.76,6.43,7.85
complementary/green_blue/muchlove201640281896854.jpg,5.39,5.0,9.87,4.72
complementary/green_blue/simonstrange2345884551365.jpg,5.84,6.78,6.45,7.24
monochromatic/darkyellow/anff30047149670.jpg,5.66,8.24,4.76,8.57
monochromatic/lightblue/jessieleong25961691423.jpg,5.62,3.14,2.07,7.85
complementary/orange_blue/teamkitten24487778423.jpg,5.1,5.67,6.54,7.22
monochromatic/gray/66626787@N0441537138741.jpg,5.9,3.45,2.67,7.84
monochromatic/darkorange/ronseephotography28685337186.jpg,5.13,7.45,3.67,8.12
monochromatic/darkorange/55873432@N0420308320552.jpg,5.39,6.24,3.87,7.92
monochromatic/red/lfeng101445530995212.jpg,6.34,7.35,5.6,8.25
monochromatic/blue/lfsis33980180128.jpg,5.5,5.74,3.27,7.84
temperature/a3256-jmac_MG_0351_S.JPG,6.01,3.76,2.48,7.34
monochromatic/darkorange/damiendavis21843583563.jpg,5.27,6.84,3.72,8.19
monochromatic/white/22293873@N0829147963601.jpg,6.05,6.34,7.89,8.56
monochromatic/lightblue/149980254@N0438037590606.jpg,6.42,5.14,7.42,6.87
monochromatic/orange/133879356@N0841220922885.jpg,6.53,7.43,5.29,6.76
complementary/orange_violet/lindyloo8627678786731.jpg,6.69,6.34,8.76,7.45
monochromatic/darkorange/maureenpp34314439965.jpg,6.64,7.24,5.98,8.45
monochromatic/gray/grantlsack25178092164.jpg,5.49,3.26,2.39,7.14
monochromatic/darkyellow/116012166@N0737391761505.jpg,6.57,5.67,8.12,6.45
complementary/yellow_violet/briarcraft25383726847.jpg,6.45,6.74,5.53,8.22
monochromatic/black/2000stargazer38271604916.jpg,5.71,6.37,3.42,7.94
complementary/green_blue/szycho199217977229488.jpg,7.17,6.75,4.63,7.89
complementary/orange_green/bbalaji19895650481.jpg,6.03,5.78,7.45,6.42
complementary/red_blue/flyingaardewerk32524682566.jpg,5.89,5.47,8.22,6.39
monochromatic/yellow/134864272@N0231832501795.jpg,6.66,7.43,4.22,6.89
monochromatic/red/32265230@N0228357081504.jpg,5.69,7.84,8.16,7.45
complementary/blue_violet/56407552@N0624967728901.jpg,4.34,3.31,4.78,6.92
monochromatic/darkyellow/131700606@N0716141765913.jpg,6.79,6.5,9.23,6.78
complementary/green_blue/144457351@N0830285699727.jpg,7.04,6.87,7.54,5.62
temperature/a3168-_DGW6358_C.jpg,6.37,6.75,3.42,7.89
monochromatic/darkorange/lunaryuna11155931676.jpg,6.12,7.38,3.62,8.47
monochromatic/red/144082435@N0334970063275.jpg,5.14,8.54,4.67,6.32
complementary/yellow_green/lemonart35911927766.jpg,5.6,6.17,7.42,5.89
complementary/blue_violet/muchlove201640082731930.jpg,5.71,5.72,9.88,6.43
monochromatic/darkyellow/143761797@N0328623856187.jpg,6.82,8.23,4.69,7.58
complementary/yellow_green/134824893@N0320895823203.jpg,6.35,3.74,6.29,5.11
monochromatic/darkorange/41314913@N0832428278563.jpg,5.42,5.65,6.23,7.89
monochromatic/orange/40096105@N0045291966485.jpg,5.79,7.56,2.34,8.89
complementary/red_blue/snagglepuss30815290742.jpg,5.42,7.65,8.23,7.12
monochromatic/lightpink/49426978@N0243415785384.jpg,7.25,5.67,9.25,7.83
monochromatic/blue/paulcore811843529246275.jpg,5.21,6.74,5.1,7.85
complementary/red_green/127487290@N0516048832184.jpg,6.15,7.65,5.23,6.78
temperature/a3131-KE_S.JPG,5.47,4.73,5.28,7.41
monochromatic/orange/27976824@N0721161864332.jpg,8.01,6.47,8.92,7.34
monochromatic/blue/91820810@N0540624490983.jpg,6.78,6.47,5.23,7.89
monochromatic/darkyellow/alessandrodozerfondaco31360568385.jpg,5.59,6.47,8.24,6.89
complementary/blue_violet/edngphotography16473682439.jpg,6.01,3.56,6.42,7.85
monochromatic/gray/fgarciamostoles21464435324.jpg,6.25,4.23,3.76,6.89
complementary/red_green/91483191@N0528662214831.jpg,6.48,5.65,4.27,7.32
temperature/a3220-IMG_4829_AS.jpg,6.01,4.37,2.82,7.65
complementary/yellow_green/ennaariom22377456406.jpg,5.21,6.24,7.43,7.12
complementary/red_orange/147986688@N0335349131176.jpg,5.67,7.52,2.84,6.45
monochromatic/lightpink/cescopb8150542954.jpg,6.88,7.43,4.68,8.29
monochromatic/violet/anymotion25960081913.jpg,6.89,3.67,6.15,7.82
monochromatic/darkgreen/154285629@N0834296260396.jpg,5.36,3.75,2.45,7.3
